25-01-2018 20:00,41313
25-01-2018 21:00,24280
25-01-2018 22:00,14269
25-01-2018 23:00,12424
26-01-2018 00:00,8494
26-01-2018 01:00,21188
26-01-2018 02:00,1912
26-01-2018 03:00,5831
26-01-2018 04:00,663
26-01-2018 05:00,197
26-01-2018 06:00,0
26-01-2018 07:00,1939
26-01-2018 08:00,16079
26-01-2018 09:00,22886
26-01-2018 10:00,100823
26-01-2018 11:00,141121
26-01-2018 12:00,188388
26-01-2018 13:00,112960
26-01-2018 14:00,90762
26-01-2018 15:00,148016
26-01-2018 16:00,92438
26-01-2018 17:00,75768
26-01-2018 18:00,35792
26-01-2018 19:00,46570
26-01-2018 20:00,17158
26-01-2018 21:00,14940
26-01-2018 22:00,12192
26-01-2018 23:00,9833
27-01-2018 00:00,9255
27-01-2018 01:00,2478
27-01-2018 02:00,3675
27-01-2018 03:00,1210
27-01-2018 04:00,1610
27-01-2018 05:00,335
27-01-2018 06:00,1092
27-01-2018 07:00,794
27-01-2018 08:00,2287
27-01-2018 09:00,3546
27-01-2018 10:00,6814
27-01-2018 11:00,11545
27-01-2018 12:00,24879
27-01-2018 13:00,10737
27-01-2018 14:00,43304
27-01-2018 15:00,11009
27-01-2018 16:00,3722
27-01-2018 17:00,11328
27-01-2018 18:00,7090
27-01-2018 19:00,10758
27-01-2018 20:00,13886
27-01-2018 21:00,11022
27-01-2018 22:00,35139
27-01-2018 23:00,7165
28-01-2018 00:00,7913
28-01-2018 01:00,6608
28-01-2018 02:00,1158
28-01-2018 03:00,8979
28-01-2018 04:00,894
28-01-2018 05:00,650
28-01-2018 06:00,443
28-01-2018 07:00,985
28-01-2018 08:00,2797
28-01-2018 09:00,2425
28-01-2018 10:00,8988
28-01-2018 11:00,7891
28-01-2018 12:00,19825
28-01-2018 13:00,25194
28-01-2018 14:00,11212
28-01-2018 15:00,3608
28-01-2018 16:00,15631
28-01-2018 17:00,12945
28-01-2018 18:00,14964
28-01-2018 19:00,23115
28-01-2018 20:00,11089
28-01-2018 21:00,15409
